brand_name,car_name,car_source_city_name,official_price,sh_price,transfer_cnt,car_year,car_mileage
大众,380TSI 四驱豪华佳境版Pro 6座,沈阳,33.69万,21.98万,0,2022年,0.32万公里
雪铁龙,1.6L 手动时尚型,常州,8.38万,0.99万,0,2014年,14.20万公里
AITO,Max六座四驱智驾版,武汉,32.98万,26.80万,0,2024年,1万公里
大众,1.4TSI 手动舒适型,深圳,13.68万,4.38万,0,2013年,11.60万公里
大众,380TSI 四驱豪华佳境版Pro 6座,沈阳,33.69万,21.98万,0,2022年,0.32万公里
雪铁龙,1.6L 手动时尚型,常州,8.38万,0.99万,0,2014年,14.20万公里
路虎,Dynamic SE,杭州,63.80万,41.88万,0,2024年,0.01万公里
日产,1.6L XL CVT悦享版,金华,12.99万,7.98万,0,2023年,1.50万公里
雪佛兰,三厢 1.2L 手动时尚幸福版,青岛,5.94万,0.98万,0,2014年,4.29万公里
大众,改款 280TSI DSG两驱舒适智联版,银川,17.29万,9.98万,1,2021年,3.60万公里
丰田,1.2T S-CVT精英版,东莞,12.78万,7.38万,0,2021年,6.80万公里
丰田,2.0T 四驱骑士版 7座,东莞,30.48万,18.98万,0,2021年,5.50万公里
宝马,xDrive28i,杭州,75.80万,19.50万,0,2016年,9万公里
林肯,2.0T 两驱尊悦版,济南,24.68万,16.50万,0,2021年,3.03万公里
现代,2.0L 自动两驱天窗型,青岛,18.38万,1.68万,2,2012年,12.50万公里
东风风行,劲享系列 1.5T CVT智联型,沈阳,12.29万,3.20万,0,2017年,9.90万公里
奥迪,35TFSI 时尚动感型 国V,烟台,23.84万,9.18万,1,2019年,3.30万公里
比亚迪,1.5L 手动舒适型,青岛,6.59万,1.18万,0,2014年,7.38万公里
大众,1.4TSI 自动豪华型,重庆,16.59万,4.39万,0,2014年,8.90万公里
宝马,740Li领先型,青岛,118.80万,11.88万,0,2012年,14.80万公里
雷克萨斯,350 典雅型,佛山,71.70万,16.30万,1,2014年,14.50万公里
别克,20T 领先型,东莞,22.58万,6.98万,0,2017年,6.30万公里
宝马,118i M运动套装,合肥,22.38万,8.00万,0,2019年,6万公里
奔驰,GLB 180 动感型,银川,29.28万,18.90万,0,2021年,2.80万公里
现代,FX 2.0,昆明,17.80万,1.98万,3,2006年,11.80万公里
沃尔沃,长续航版,福州,27.99万,14.68万,1,2023年,0.40万公里
丰田,2.0T 时尚版,汕头,27.98万,15.98万,0,2019年,5.90万公里
别克,20T 领先型,武汉,22.58万,6.38万,0,2017年,8.50万公里
奔驰,改款 GLC 260 L 4MATIC 豪华型,西安,42.92万,29.80万,1,2022年,3.70万公里
现代,1.6L AT GL,杭州,10.88万,1.28万,0,2010年,11.04万公里
荣威,300TGI 自动爽酷天幕版,苏州,11.98万,4.88万,0,2020年,3万公里
林肯,2.0T 四驱 尊睿版,济南,37.88万,28.00万,0,2023年,1.49万公里
别克,20T 两驱技术型,江门,20.99万,5.98万,0,2017年,8万公里
奥迪,A8L 45 TFSI quattro专享型,太原,110.80万,17.80万,1,2014年,13万公里
大众,380TSI 四驱豪华佳境版Pro 7座,沈阳,34.49万,22.68万,0,2023年,1.20万公里
福特,1.5L GTDi 四驱精英型,佛山,23.98万,4.88万,0,2015年,6.09万公里
哈弗,红标H7L 2.0T 自动豪华型,青岛,17.00万,4.98万,1,2018年,9.51万公里
宝马,xDrive35i 豪华型,北京,101.00万,12.80万,0,2013年,8万公里
奥迪,Sportback 35 TFSI 时尚型 国VI,烟台,21.37万,8.08万,0,2019年,9.10万公里
现代,1.6L 自动舒适型,上海,9.88万,0.89万,1,2009年,13万公里
林肯,2.0T 两驱尊雅版 国VI,上海,32.68万,10.99万,1,2019年,3.90万公里
别克,15N 自动豪华型,东莞,13.69万,3.48万,0,2017年,6.80万公里
别克,15N 自动豪华型,东莞,13.69万,3.48万,0,2017年,6.80万公里
别克,20T 两驱精英型,太原,23.59万,6.98万,0,2017年,7.10万公里
奥迪,A3L Limousine 35 TFSI 时尚运动型,南京,22.98万,13.59万,0,2023年,2.09万公里
江淮瑞风,2.0L 手动舒适型,合肥,10.98万,3.78万,1,2017年,5.20万公里
红旗,2.0T 智联旗享版,杭州,19.98万,10.20万,1,2021年,1.35万公里
奥迪,55 TFSI quattro S line运动型,烟台,70.68万,53.68万,0,2023年,0.40万公里
奔驰,改款 C 180 L 时尚型运动版,温州,32.58万,12.80万,0,2017年,9万公里
起亚,1.6L 自动DLX,东莞,12.58万,4.98万,0,2019年,5.16万公里
北京,2.0D 自动四驱刀锋英雄版侠客型,深圳,19.49万,12.60万,0,2022年,5万公里
丰田,四驱高性能PRO版,济南,26.88万,11.88万,0,2023年,2.37万公里
奥迪,30 TFSI 自动舒适型,潍坊,29.10万,5.68万,0,2014年,12万公里
保时捷,Panamera 4 Platinum Edition 3.6L,赣州,129.20万,19.78万,0,2013年,8.80万公里
标致,1.6L 自动领航版,北京,13.67万,2.66万,1,2014年,9.60万公里
别克,28T 四驱精英型,青岛,26.99万,6.38万,0,2016年,11.40万公里
大众,1.8TSI DSG尊荣导航版,广州,22.18万,4.38万,0,2014年,14万公里
雷克萨斯,300 四驱F SPORT 国VI,深圳,50.90万,26.80万,0,2019年,14万公里
福特,1.5L GTDi180时尚型,杭州,18.98万,4.59万,0,2015年,7.30万公里
标致,2.0L 两周年纪念 自动智享版,济南,20.47万,3.28万,0,2014年,13.30万公里
保时捷,Panamera 3.6L,青岛,115.30万,18.68万,0,2013年,12万公里
宝马,xDrive28i,杭州,75.80万,18.70万,0,2016年,13.20万公里
标致,2.0L 两周年纪念 自动智享版,济南,20.47万,3.28万,0,2014年,13.30万公里
保时捷,Panamera 3.6L,青岛,115.30万,18.68万,0,2013年,12万公里
宝马,xDrive28i,杭州,75.80万,18.70万,0,2016年,13.20万公里
红旗,2.0T 四驱旗领版 6座,泉州,33.58万,24.88万,0,2023年,0.80万公里
保时捷,Boxster 2.0T,杭州,59.80万,34.80万,1,2018年,6.90万公里
奥迪,纯电智享型,西安,23.73万,7.98万,1,2021年,6.25万公里
福特,两厢经典 1.8L 自动基本型,青岛,10.98万,2.38万,0,2015年,10万公里
奔驰,GLC 260 L 4MATIC 豪华型,武汉,42.98万,26.98万,0,2021年,7.11万公里
领克,改款 1.5TD DCT型版,苏州,13.38万,5.68万,0,2020年,9.70万公里
哈弗,蓝标 1.5T 自动两驱豪华型,青岛,11.90万,4.58万,0,2018年,4.94万公里
起亚,三厢 1.4L AT GLS,长沙,8.89万,3.80万,1,2018年,7万公里
标致,1.6L 自动潮流版,深圳,10.97万,1.99万,1,2014年,10.90万公里
奔驰,改款 GLS 450 4MATIC 时尚型,沈阳,116.40万,78.80万,1,2021年,5万公里
本田,2.4L 豪华版,佛山,23.78万,3.40万,0,2010年,19万公里
雪佛兰,530T 自动锐驰版,广州,19.49万,6.80万,0,2019年,7万公里
红旗,经典款 1.8T 自动智联旗韵版,泉州,16.28万,9.68万,1,2023年,0.70万公里
哈弗,2.0T 四驱潮野Plus,成都,15.68万,11.98万,0,2023年,0.98万公里
法拉利,3.9T V8,厦门,241.80万,205.00万,0,2021年,0.90万公里
宝马,xDrive30i 尊享型 M运动套装 国V,西安,58.58万,20.68万,1,2019年,5.88万公里
别克,三厢 20T 双离合精英型,河源,17.19万,5.38万,1,2019年,7.20万公里
保时捷,Macan 2.0T,杭州,57.30万,48.80万,0,2023年,1.80万公里
大众,1.8TSI 自动尊荣版,青岛,21.58万,6.78万,1,2017年,5.38万公里
起亚,2.0L 自动两驱版GL,青岛,15.88万,4.98万,1,2017年,5.74万公里
本田,2.4L 舒适版,深圳,26.38万,13.80万,0,2019年,10.68万公里
起亚,2.0L 自动GLS,东莞,16.48万,5.98万,0,2018年,6.54万公里
奇瑞,1.5T CVT精英型,江门,10.19万,5.38万,0,2020年,4万公里
丰田,1.2T S-CVT先锋PLUS版,东莞,12.28万,6.98万,0,2022年,4.60万公里
宝马,sDrive25Li 领先型,济南,30.98万,17.58万,0,2022年,1.90万公里
宝马,730Li 领先型,青岛,89.80万,24.98万,0,2017年,13万公里
丰田,2.5S 真皮天窗版,东莞,23.80万,3.68万,0,2008年,13.70万公里
标致,1.6L 自动领航版,厦门,13.67万,2.68万,1,2014年,12万公里
路虎,3.0 V6 SC HSE DYNAMIC,沈阳,109.80万,26.00万,1,2014年,11.70万公里
丰田,2.0L 旗舰版,济南,16.98万,11.11万,0,2022年,1.89万公里
标致,350THP 自动豪华版,深圳,16.17万,3.89万,0,2017年,13.90万公里
本田,1.5L 自动精英版,广州,11.68万,2.38万,0,2009年,13万公里
保时捷,Panamera 2.9T,杭州,97.30万,88.80万,0,2022年,2.80万公里
奔驰,GLA 200 时尚型,东莞,29.08万,10.99万,0,2018年,5.90万公里
大众,230TSI DSG风尚版,东莞,15.09万,7.00万,0,2020年,5万公里
宝马,118i 时尚型,合肥,19.88万,8.58万,0,2019年,4.50万公里
马自达,1.6L 自动经典特惠型,海口,10.68万,2.38万,0,2013年,12万公里
三菱,3.0L 自动四驱旗舰版,重庆,30.88万,6.88万,1,2015年,15.30万公里
奥迪,40 TFSI 技术型,烟台,42.76万,11.39万,1,2016年,14.60万公里
长安,2.0T 尊贵型,武汉,16.99万,9.48万,0,2022年,2.90万公里
奥迪,40 TFSI 进取型 国VI,石家庄,30.08万,15.60万,0,2020年,3.50万公里
奔驰,C 200 L 运动型,武汉,35.38万,11.08万,1,2017年,11万公里
Jeep,3.8L Sahara 两门版,西安,41.89万,7.88万,1,2011年,21万公里
奔驰,AMG S 63 4MATIC Coupe,杭州,232.38万,101.00万,2,2017年,4.80万公里
吉利汽车,1.3T 自动尊贵型,哈尔滨,10.78万,3.38万,0,2017年,9万公里
别克,15N 自动进取型,武汉,11.99万,3.28万,1,2017年,7.60万公里
日产,1.6L CVT舒适型,佛山,11.53万,2.68万,0,2011年,14万公里
哈弗,2.0T 四驱超豪华型 7座,成都,27.28万,7.50万,0,2016年,8.80万公里
合创汽车,尊荣版762,海口,37.38万,28.88万,0,2023年,1.50万公里
大众,280TSI DSG舒适型 国VI,成都,16.19万,8.50万,0,2020年,2.70万公里
福特,改款 1.5L 自动舒适型,江门,10.78万,3.88万,0,2018年,7万公里
路虎,3.0 SDV6 HSE 柴油版,昆明,84.80万,19.98万,3,2013年,20万公里
奥迪,40 TFSI 豪华动感型,烟台,40.98万,21.58万,1,2019年,17.40万公里
日产,2.0L CVT舒适MAX版 2WD,广州,20.28万,6.48万,1,2016年,11.80万公里
大众,530 V6 四驱豪华版,沈阳,43.89万,15.98万,1,2017年,9.70万公里
三菱,2.4L 四驱豪华版 7座,东莞,19.68万,6.38万,0,2017年,10万公里
本田,2.4L 自动,青岛,25.28万,3.98万,0,2006年,26万公里
奔驰,改款 E 300 L 运动时尚型,武汉,47.58万,23.30万,1,2018年,11.48万公里
领克,1.5TD DCT劲Pro,杭州,14.88万,8.53万,1,2021年,2.60万公里
吉利汽车,优雅版 1.3T 自动智联型,江门,10.88万,3.98万,0,2018年,7万公里
奔驰,C 200 L 运动型,东莞,35.38万,12.98万,0,2016年,4.90万公里
比亚迪,602km 四驱卓越型 ,佛山,24.98万,21.58万,0,2024年,0.01万公里
现代,1.6L 自动智能型,厦门,11.58万,4.28万,0,2016年,4.80万公里
凯迪拉克,28T 技术型,东莞,27.38万,7.98万,1,2017年,8.30万公里
英菲尼迪,3.7L 舒适版,乌鲁木齐,38.98万,11.30万,1,2016年,10.50万公里
奥迪,45 TFSI 臻选动感型,广州,43.98万,25.58万,1,2020年,5.10万公里
法拉利,3.9T 标准型,杭州,308.80万,129.00万,3,2018年,4.80万公里
大众,200TSI DSG 悦智联版,厦门,14.39万,9.60万,0,2023年,0.20万公里
领克,1.5TD DCT劲Pro版,青岛,14.88万,6.28万,0,2019年,10.60万公里
本田,1.5L LXi CVT经典版,东莞,13.78万,4.68万,0,2016年,11万公里
本田,2.0L 四驱经典版,沈阳,21.78万,4.68万,6,2012年,16.12万公里
宝马,525Li 风尚设计套装,北京,49.96万,12.88万,3,2014年,10万公里
奔驰,C 260 L 运动版,合肥,35.35万,23.68万,0,2023年,3.30万公里
丰田,2.5L混动 豪华版,贵阳,33.38万,27.98万,0,2022年,2万公里
福特,改款 EcoBoost 180 两驱铂翼型,重庆,17.98万,6.88万,0,2019年,7.80万公里
本田,1.8L 自动舒适版,广州,14.98万,2.70万,0,2010年,15万公里
别克,20T 领先型 国VI,东莞,17.28万,7.38万,0,2019年,8万公里
奥迪,45 TFSI 臻选动感型,广州,44.38万,26.38万,0,2021年,4.30万公里
领克,2.0T 两驱型Pro版,深圳,17.58万,7.55万,0,2019年,7.90万公里
奥迪,35 TFSI 时尚动感型,烟台,28.78万,14.80万,0,2021年,3.10万公里
丰田,1.6L 自动豪华版,佛山,11.38万,3.05万,0,2014年,16万公里
本田,2.0L 舒适版,厦门,19.99万,8.78万,1,2018年,7.20万公里
大众,1.6L 自动时尚型,青岛,9.83万,2.68万,1,2014年,13.50万公里
捷途,2.0TD 四驱 征服,成都,17.49万,15.68万,0,2023年,0.68万公里
保时捷,Targa 4 3.0T,深圳,151.20万,135.80万,2,2022年,1.40万公里
雷克萨斯,300h 前驱 锋尚版,深圳,39.90万,17.68万,0,2018年,6.50万公里
奔驰,S 320 L 商务型,苏州,93.80万,33.85万,0,2016年,10.10万公里
奥迪,30 FSI 技术型,济南,43.88万,15.88万,0,2016年,13万公里
现代,280TGDi 智速版 国VI,佛山,14.08万,6.30万,0,2018年,7万公里
奔腾,第三代 1.5T 自动乐享型70周年纪念版,苏州,10.79万,6.18万,0,2024年,1万公里
奥迪,45 TFSI 臻选动感型,太原,45.49万,29.80万,0,2022年,3.90万公里
江铃,2.8T新超值柴油两驱加长货基本型JX493ZLQ4F,惠州,7.93万,2.95万,0,2016年,10.03万公里
本田,1.8L 自动舒适精英版 5座,广州,15.78万,5.88万,0,2015年,12万公里
本田,2.4L 四驱豪华版,汕头,23.98万,6.98万,1,2014年,12.30万公里
红旗,2.0T 智联旗享版,泉州,19.98万,11.58万,1,2022年,2.20万公里
奥迪,40 TFSI 时尚致雅型,烟台,31.88万,14.58万,1,2020年,7万公里
奔驰,改款 E 300 L 运动时尚型,福州,47.58万,23.76万,1,2018年,4万公里
本田,2.0L 经典版,江门,17.99万,7.50万,0,2017年,8万公里
奥迪,40 TFSI 豪华动感型,广州,40.98万,22.28万,0,2019年,6.70万公里
领克,03+ 2.0TD 自动驭风版,东莞,19.88万,9.98万,0,2020年,6万公里
凯迪拉克,28T 豪华型,青岛,42.97万,19.98万,0,2021年,7.40万公里
长安欧尚,1.5T 自动领航型,乌鲁木齐,11.99万,6.68万,0,2021年,4.90万公里
路虎,改款 110 P400 X-DYNAMIC HSE,杭州,87.80万,77.88万,0,2023年,0.75万公里
宝马,xDrive30i 尊享型 M运动套装,太原,56.58万,22.38万,1,2020年,9万公里
北京,40L 2.3T 自动四驱尊享版,昆明,16.98万,5.98万,0,2017年,7万公里
大众,首发版,沈阳,23.08万,16.78万,0,2023年,0.14万公里
大众,380TSI 四驱舒适版 国VI,海口,31.99万,17.98万,0,2020年,2.40万公里
丰田,1.6G CVT精英版,乌鲁木齐,12.48万,4.49万,2,2015年,9.30万公里
丰田,2.0L CVT两驱风尚版,海口,19.68万,7.98万,0,2017年,7.70万公里
宝马,改款 525Li M运动套装,太原,42.19万,27.58万,2,2021年,5.60万公里
大众,1.0L move up!,厦门,11.69万,4.30万,1,2015年,7.70万公里
大众,330TSI 两驱豪华型 国V,深圳,21.89万,9.98万,0,2019年,7万公里
奥迪,40 TFSI 豪华动感型,邢台,41.98万,27.98万,0,2022年,2.60万公里
奥迪,40 TFSI 时尚动感型,烟台,32.18万,18.80万,0,2022年,4万公里
丰田,1.3L 手动型尚版,青岛,7.58万,2.58万,0,2015年,9.85万公里
大众,280TSI DSG两驱R-Line Pro PLUS,厦门,17.79万,10.50万,1,2023年,1万公里
丰田,2.0G 豪华版 国VI,青岛,19.98万,10.98万,0,2019年,4.60万公里
Jeep,2.0T 四驱探享版 国VI,重庆,24.98万,8.30万,0,2019年,5.75万公里
宝马,xDrive 25i M运动套装,武汉,46.69万,32.80万,0,2024年,0.40万公里
奔驰,GLA 220 4MATIC,杭州,33.39万,17.98万,1,2022年,1.55万公里
大众,Plus 1.5L 自动全景乐享版,青岛,11.09万,6.88万,0,2021年,2.84万公里
广汽传祺,270T 自动尊享版,东莞,13.68万,5.68万,0,2021年,5.20万公里
宝马,xDrive25i M运动套装,青岛,39.69万,26.30万,0,2023年,1.78万公里
宝马,sDrive18Li 豪华型,佛山,31.90万,7.98万,0,2017年,9.80万公里
本田,2.0L 锐·混动至尊版,沈阳,32.88万,21.78万,0,2021年,3.49万公里
丰田,1.5L CVT锋驰版,南宁,8.58万,4.62万,2,2017年,6.66万公里
奥迪,40 TFSI 时尚动感型,深圳,32.18万,17.38万,0,2022年,6万公里
宝马,320Li M运动套装,成都,31.89万,19.90万,1,2021年,5万公里
别克,艾维亚 2.0T 六座贤礼版,郑州,46.99万,29.30万,1,2021年,4.47万公里
奔驰,GLC 260 L 4MATIC 动感型,青岛,41.98万,21.00万,0,2019年,7万公里
雪佛兰,535T 驰界版,武汉,18.49万,7.68万,0,2021年,5.10万公里
讴歌,2.0T 智享版SH-AWD 国VI,深圳,38.80万,16.13万,0,2019年,5.70万公里
大众,改款 380TSI 自动四驱豪华版,长沙,28.98万,13.28万,0,2020年,2.70万公里
别克,改款 典范 1.5L 自动精英型,临沂,12.59万,5.76万,1,2021年,0.76万公里
福特,2.0L GTDi 四驱精英型,烟台,25.28万,4.28万,0,2014年,9.99万公里
本田,240TURBO CVT四驱尊享版,深圳,24.99万,17.65万,0,2023年,0.43万公里
奥迪,40 TFSI 时尚动感型,惠州,31.88万,18.58万,0,2021年,4.75万公里
现代,280TGDi 运动版 国VI,江门,13.38万,6.28万,0,2019年,7万公里
日产,1.6L CVT酷动版 国VI,常州,11.39万,5.38万,0,2019年,6.70万公里
奥迪,A8L 45 TFSI quattro豪华型,烟台,82.98万,52.88万,0,2023年,1.20万公里
长安凯程,1.5L标准型国VI 6座DAM15KR,南京,5.79万,3.46万,0,2020年,7.80万公里
大众,330TSI 两驱豪华型 国VI,长沙,21.89万,10.38万,0,2019年,6万公里
奇瑞,1.5L CVT精英版,德阳,7.69万,3.98万,0,2019年,4.34万公里
本田,240TURBO CVT两驱风尚版 国V,湛江,20.38万,10.58万,1,2019年,8.40万公里
路虎,3.0 V6 SE,太原,75.80万,36.50万,0,2019年,9.10万公里
起亚,2.0L 自动智享豪华版,合肥,13.99万,7.98万,0,2021年,3.60万公里
保时捷,Carrera 3.0T,北京,129.80万,128.80万,0,2024年,0.02万公里
本田,220TURBO CVT豪华版,广州,13.99万,7.70万,0,2019年,7万公里
奥迪,45 TFSI quattro S line运动型,广州,63.28万,47.28万,0,2023年,0.60万公里
名爵,501km 魅力心动版,重庆,31.98万,26.88万,0,2024年,0.30万公里
兰博基尼,Huracán EVO RWD Spyder,深圳,279.40万,269.80万,0,2023年,1万公里
本田,260TURBO 豪华版 国V,济南,19.98万,12.00万,0,2021年,8.67万公里
大众,380TSI 四驱R-Line巡游版,沈阳,30.59万,22.48万,0,2023年,1万公里
林肯,2.0T 四驱 尊逸版,上海,34.88万,27.68万,0,2024年,0.01万公里
宝马,M40i M运动性能版,上海,62.98万,42.80万,0,2022年,2.80万公里
奔驰,4.0T 自动 四驱 5座 平行进口,成都,暂无报价,165.00万,0,2019年,5.30万公里
广汽传祺,领航款 390T 尊贵版,济南,21.98万,12.35万,1,2020年,12万公里
日产,1.6L CVT豪华型,泉州,11.98万,6.88万,1,2018年,13万公里
奥迪,45T 豪华动感型,潍坊,45.02万,25.88万,0,2022年,4.70万公里
本田,260TURBO 豪华版,广州,19.28万,13.00万,0,2022年,4万公里
阿斯顿·马丁,4.0T V8 Coupe,杭州,175.80万,156.00万,1,2022年,1万公里
奔驰,AMG G 63,杭州,254.70万,228.00万,3,2022年,2.70万公里
法拉利,Tributo 3.9T V8,杭州,305.70万,288.00万,1,2021年,1.40万公里
三菱,3.8L 自动 四驱 7座 平行进口,佛山,暂无报价,23.50万,0,2019年,6万公里
劳斯莱斯,6.7T 长轴距版,杭州,920.00万,858.00万,1,2022年,0.90万公里
奔驰,AMG G 63,杭州,254.70万,242.00万,2,2022年,2.90万公里
保时捷,Boxster 2.0T,北京,56.50万,56.80万,1,2022年,1.20万公里
特斯拉,后轮驱动版,济南,23.19万,17.88万,1,2023年,4.46万公里
特斯拉,后轮驱动版,济南,23.19万,17.98万,1,2023年,4.98万公里
保时捷,Carrera 3.0T,杭州,129.80万,125.00万,1,2023年,0.59万公里
丰田,4.0L 自动 四驱 7座 平行进口,成都,暂无报价,39.40万,0,2016年,8.10万公里
福特,2.3T 自动 后驱 4座 平行进口,郑州,暂无报价,11.99万,1,2017年,8.80万公里
法拉利,Spider 3.9T V8,杭州,348.80万,355.00万,1,2022年,1.80万公里
保时捷,Carrera 3.0T,杭州,129.80万,133.00万,1,2024年,0.39万公里
奔驰,E 300 L 时尚型 轿车,温州,48.41万,35.80万,0,2022年,5.15万公里
劳斯莱斯,6.6T 标准型,杭州,477.80万,478.00万,3,2020年,0.40万公里
丰田,4.0L 自动 四驱 7座 平行进口,长沙,暂无报价,31.88万,1,2016年,10万公里
劳斯莱斯,6.6T 标准型,杭州,477.80万,478.00万,3,2020年,0.40万公里
丰田,4.0L 自动 四驱 7座 平行进口,长沙,暂无报价,31.88万,1,2016年,10万公里
路虎,3.0T 平行进口,沈阳,暂无报价,26.50万,2,2014年,13.82万公里
保时捷,GT2 RS,杭州,389.80万,378.00万,1,2019年,0.30万公里
宝马,3.0T 自动 四驱 5座 ,佛山,暂无报价,12.50万,0,2014年,13万公里
丰田,改款 3.5L 豪华版,成都,77.20万,66.30万,0,2018年,10.60万公里
奔驰,4.0T 自动 四驱 5座 平行进口,杭州,暂无报价,216.00万,1,2020年,3.50万公里
路虎,3.0T 自动 四驱 5座 平行进口,西安,暂无报价,67.90万,1,2016年,3.50万公里
路虎,3.0T 自动 四驱 5座 平行进口,武汉,暂无报价,35.80万,1,2018年,15万公里
吉利汽车,1.8L 手动 前驱 5座 ,德阳,暂无报价,2.48万,1,2018年,14.42万公里
路虎,2.0T SE 智耀版,深圳,45.80万,12.68万,0,2018年,6万公里
英菲尼迪,2.0T 悦享版,武汉,30.98万,6.68万,0,2016年,11.10万公里
